DOMAINPRODUCTGROUP,COUNTRY,PERIOD,REPORTINGCHANNEL,BRAND,Item,AIRPLAY,GOOGLECAST/HOME,CONSUMP STANDBY,CONSUMPTION W,CURVED SCREEN,DISPLAY TECHNOL,HD TYPES,LED,RESOLUTION,SCREEN FORMAT,Signal Source,HDMI STANDARD,SIZE/INCH,Smart TV,SMART TV UI,HDR & DOLBY VIS,OPERATING SYST.,DTSX/DOLATMOS,DTSVIX/DOLHEIVI,GPU SYNC,MINILED BACKLIT,OLED/QLED,SERIES,SMART CONNECT,VERTICAL FREQ.,VRR,WCG,FirstActivity,POSType/Channel,SALES UNITS,SALES VALUE EUR,SALES VALUE SAR,PRICE EUR,PRICE SAR,UNW. AVG. DISTRIBUTION SELLING,WGT. AVG. DISTRIBUTION SELLING
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,75C635,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,N.A.,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JULY 2022,TECSUPERSTORES + EL. CHAINS,65,69457,278350,1069,4282,3.6,23.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,75C635,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,N.A.,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JULY 2022,TECSUPERSTORES + EL. CHAINS,2,1934,7939,967,3969,0.2,0.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,65C728,NO AIRPLAY,,0.5,210,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV IQ + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,AUGUST 2021,TECSUPERSTORES + EL. CHAINS,2,1453,5821,726,2911,0.4,0.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,TRADE MODEL,NO AIRPLAY,,0.5,210,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV IQ + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,AUGUST 2021,TECSUPERSTORES + EL. CHAINS,0,-414,-1700,0,0,,
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,98C735,NO AIRPLAY,,0.49,540,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,,SMART TV,ANDR/GOOGLE TV,DV IQ + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JUNE 2022,TECSUPERSTORES + EL. CHAINS,29,145638,583646,5022,20126,5.6,37.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,98C735,NO AIRPLAY,,0.49,540,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,,SMART TV,ANDR/GOOGLE TV,DV IQ + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JUNE 2022,TECSUPERSTORES + EL. CHAINS,15.0765,53446,219400,3545,14552,6.9,25.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,55C728,NO AIRPLAY,,0.5,155,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV IQ + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JULY 2021,TECSUPERSTORES + EL. CHAINS,1,476,1909,476,1909,0.2,0.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,55C715,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,NO HDMI,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,JUNE 2020,TECSUPERSTORES + EL. CHAINS,-1,-460,-1889,460,1889,0.3,3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,65SUE9500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,246,145143,581660,590,2364,4.9,21.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,65SUE9500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,363,176438,724295,486,1995,5.9,23.2
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,75SUE9500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,SEPTEMBER 2022,TECSUPERSTORES + EL. CHAINS,28,23042,92339,823,3298,2.4,16.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,75SUE9500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10+,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,QUANTUMDOT/NO MINILED,N.A.,VOICE CONTROL,N.A.,N.A.,QUANTUM DOT,SEPTEMBER 2022,TECSUPERSTORES + EL. CHAINS,73,58330,239451,799,3280,3.4,19.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-55X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,60,N.A.,VARIOUS WCG TEC,AUGUST 2022,EL. TRAD. INDEPENDENTS,0.82,605,2424,738,2956,0.1,1.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-50X80J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,50,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,MARCH 2022,EL. TRAD. INDEPENDENTS,13.6666,10909,43719,798,3199,0.6,11.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-50X80J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,50,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,MARCH 2022,EL. TRAD. INDEPENDENTS,22,17144,70378,779,3199,0.3,5.6
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-50X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,50,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,MARCH 2023,EL. TRAD. INDEPENDENTS,2,1656,6798,828,3399,0.1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-65X80AJ,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2021,EL. TRAD. INDEPENDENTS,15,14968,59985,998,3999,0.2,2
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-65X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,OCTOBER 2022,EL. TRAD. INDEPENDENTS,5.74,6014,24102,1048,4199,0.1,1.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X80AJ,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2021,EL. TRAD. INDEPENDENTS,4,3897,15996,974,3999,0.1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,OCTOBER 2022,EL. TRAD. INDEPENDENTS,2,2046,8398,1023,4199,0.1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-75X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,AUGUST 2022,EL. TRAD. INDEPENDENTS,4.14,5887,23594,1422,5699,0.3,3.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-75X80J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2021,EL. TRAD. INDEPENDENTS,13.6666,19435,77886,1422,5699,0.6,11.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-75X80K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,AUGUST 2022,EL. TRAD. INDEPENDENTS,2,2777,11398,1388,5699,0.1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-75X80J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2021,EL. TRAD. INDEPENDENTS,5.5,7636,31345,1388,5699,0.3,5.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-65X8000H,AIRPLAY 2,,0.5,239,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2020,EL. TRAD. INDEPENDENTS,26.1666,27359,109640,1046,4190,0.8,13.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X8000H,AIRPLAY 2,,0.5,239,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,JULY 2020,EL. TRAD. INDEPENDENTS,26.5,26789,109974,1011,4150,0.3,7
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-75X8000H,AIRPLAY 2,,0.5,363,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,AUGUST 2020,EL. TRAD. INDEPENDENTS,7.5,9545,38250,1273,5100,0.2,2
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-75X8000H,AIRPLAY 2,,0.5,363,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X80,VOICE CONTROL,N.A.,N.A.,VARIOUS WCG TEC,AUGUST 2020,EL. TRAD. INDEPENDENTS,2,2485,10200,1242,5100,0.1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,XR-55X90K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,AUGUST 2022,MASS MERCHANDISERS/DIYSS,4.562,5008,20068,1098,4399,7.6,19.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-55X85J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JUNE 2021,MASS MERCHANDISERS/DIYSS,2,1447,5798,723,2899,0.7,1.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,XR-55X90J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JUNE 2021,MASS MERCHANDISERS/DIYSS,2,1746,6998,873,3499,0.7,1.8
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-55X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,OCTOBER 2022,MASS MERCHANDISERS/DIYSS,1,998,3999,998,3999,0.4,2.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,XR-55X90K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,AUGUST 2022,MASS MERCHANDISERS/DIYSS,12.8363,12089,49628,942,3866,8.2,33
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,XR-55X90J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JUNE 2021,MASS MERCHANDISERS/DIYSS,1,852,3499,852,3499,0.3,1.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-55X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,OCTOBER 2022,MASS MERCHANDISERS/DIYSS,5.9249,4761,19546,804,3299,1.2,17
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,XR-65X90K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,AUGUST 2022,MASS MERCHANDISERS/DIYSS,7.562,10942,43852,1447,5799,8,21.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-65X85J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JULY 2021,MASS MERCHANDISERS/DIYSS,3,3168,12697,1056,4232,1.1,2
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,XR-65X90K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,AUGUST 2022,MASS MERCHANDISERS/DIYSS,3.7746,4367,17926,1157,4749,0.3,9.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X85J,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JULY 2021,MASS MERCHANDISERS/DIYSS,2,1169,4798,584,2399,0.6,3.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,65,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,OCTOBER 2022,MASS MERCHANDISERS/DIYSS,1,609,2499,609,2499,0.3,0.9
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,XR-75X90K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JULY 2022,MASS MERCHANDISERS/DIYSS,5.562,11023,44174,1982,7942,8,21.7
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-75X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,OCTOBER 2022,MASS MERCHANDISERS/DIYSS,1,1647,6599,1647,6599,0.4,2.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,XR-75X90L,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,75,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X90,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,JANUARY 2023,MASS MERCHANDISERS/DIYSS,2.7746,5609,23026,2022,8299,0.6,25.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KD-85X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,85,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,NOVEMBER 2022,MASS MERCHANDISERS/DIYSS,6.562,14515,58170,2212,8865,8.3,22.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-85X85K,AIRPLAY 2,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.1,85,SMART TV,ANDR/GOOGLE TV,DV + HDR10,,DOLBY ATMOS,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X85,VOICE CONTROL,120,N.A.,VARIOUS WCG TEC,NOVEMBER 2022,MASS MERCHANDISERS/DIYSS,1.8498,3533,14501,1910,7839,0.3,9.7
